epoch,1,2,3,4,5,6,7,8,loss,lr,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_loss
10,0.0005476842052303255,0.0005893034976907074,0.0005698573077097535,0.0008631442324258387,0.0005392131861299276,0.0003979561442974955,0.00022205464483704418,0.0003149049007333815,0.0005055149085819721,1e-04,0.001806162646971643,0.0011365469545125961,0.0008410485461354256,0.0007107018609531224,0.0006403506267815828,0.0008660895400680602,0.0006188165280036628,0.0006476729759015143,0.0009084236808121204
11,0.0003534486168064177,0.0003704714181367308,0.0003313091292511672,0.0004556084459181875,0.00029352487763389945,0.0002619746373966336,0.0001707970368443057,0.00024636703892610967,0.0003104376373812556,1e-04,0.0018751282477751374,0.0012505428167060018,0.0010017052991315722,0.0008391343289986253,0.0006417735130526125,0.0008968705660663545,0.0006496582645922899,0.0005640109884552658,0.0009648530976846814
12,0.00027943149325437844,0.00029743602499365807,0.0002703868958633393,0.0003568918618839234,0.00019184962729923427,0.00018966873176395893,0.00013324723113328218,0.00017933343769982457,0.00023728069209028035,1e-04,0.001212016330100596,0.0010110069997608662,0.0009402789291925728,0.0004911989090032876,0.0005781301879324019,0.0007723802118562162,0.0007017057505436242,0.0005325873498804867,0.0007799131562933326
13,0.00016729452181607485,0.00015719025395810604,0.0001417409221176058,0.00018554236157797277,0.00011476760846562684,0.00011882133549079299,8.41408473206684e-05,0.00010481551726115867,0.00013428913371171802,1e-04,0.0011262948391959071,0.0008758620242588222,0.0007345833000726998,0.0005505028530023992,0.0005149454227648675,0.0007807423826307058,0.0005563144222833216,0.0004511692386586219,0.0006988017703406513
14,0.0001445654925191775,0.00013745346223004162,0.00012369143951218575,0.00017117522656917572,9.404726733919233e-05,9.456571569899097e-05,7.230783376144245e-05,0.00010074397141579539,0.00011731877020793036,1e-04,0.0011385896941646934,0.0009100998868234456,0.0007150532328523695,0.0006045174086466432,0.0003581313358154148,0.0005640374147333205,0.0003593092842493206,0.00032933821785263717,0.0006223845994099975
15,0.00014612435188610107,0.00014208609354682267,0.00013939032214693725,0.00017677037976682186,0.00010254891822114587,9.700169175630435e-05,7.568213186459616e-05,9.851966751739383e-05,0.00012226542457938194,1e-04,0.0011890461901202798,0.0006830454804003239,0.000634644296951592,0.0005415099440142512,0.0004074841272085905,0.0006893376703374088,0.0005084417061880231,0.0004957789788022637,0.0006436610128730536
16,0.00012002600851701573,0.00010538892820477486,9.969673556042835e-05,0.0001302145974477753,9.372310159960762e-05,9.096374560613185e-05,6.643934466410428e-05,8.900746615836397e-05,9.943250915966928e-05,1e-04,0.0011595692485570908,0.0010396429570391774,0.0008130252244882286,0.0004529242869466543,0.00037208752473816276,0.0006313964840956032,0.0004330010269768536,0.0003448932257015258,0.0006558174500241876
17,9.982499614125118e-05,8.453783084405586e-05,7.98790279077366e-05,0.00010864819341804832,6.303162808762863e-05,7.066164107527584e-05,5.4371088481275365e-05,7.602148252772167e-05,7.96219683252275e-05,1e-04,0.0013220746768638492,0.000994236906990409,0.0007918752962723374,0.0004938472411595285,0.0003696282219607383,0.0006490686791948974,0.0004757210554089397,0.0003503072075545788,0.0006808449397794902
18,8.830238948576152e-05,7.915747846709564e-05,7.24385172361508e-05,9.726440475787967e-05,5.731489363824949e-05,7.406024087686092e-05,5.77086721023079e-05,7.95926243881695e-05,7.572990580229089e-05,1e-04,0.0011422258103266358,0.0007321081939153373,0.0006181130302138627,0.0005421171663329005,0.0004178532399237156,0.000721823307685554,0.0005233325064182281,0.00043752696365118027,0.000641887541860342
19,5.9795445849886164e-05,5.4787389672128484e-05,5.1760409405687824e-05,7.14138732291758e-05,3.930492312065326e-05,4.961040758644231e-05,4.050100687891245e-05,5.421525565907359e-05,5.2673563914140686e-05,1e-04,0.0011921150144189596,0.0008558618719689548,0.0006416421383619308,0.00040703683043830097,0.0003862285811919719,0.0007147321593947709,0.0004641675914172083,0.000333359552314505,0.0006243930547498167
20,4.1195675294147804e-05,3.4230557503178716e-05,3.1525672966381535e-05,4.529543366516009e-05,3.0119925213512033e-05,3.315322464914061e-05,2.694739305297844e-05,3.4191467420896515e-05,3.4582422813400626e-05,5e-05,0.0013062797952443361,0.0010491388384252787,0.0007547276327386498,0.00043150183046236634,0.0003660822694655508,0.0006584972725249827,0.0004938843776471913,0.00034038288868032396,0.0006750618340447545
21,3.773759453906678e-05,3.421865403652191e-05,3.372642458998598e-05,4.636999074136838e-05,2.876507096516434e-05,3.099962486885488e-05,2.529875564505346e-05,3.179387203999795e-05,3.3613738196436316e-05,5e-05,0.0010553067550063133,0.0008761328062973917,0.0006979276658967137,0.00042365508852526546,0.00035007938276976347,0.0006479752482846379,0.0004941915394738317,0.00034651957685127854,0.0006114735151641071
22,3.541998376022093e-05,3.057017602259293e-05,2.9296956199686974e-05,4.041025385959074e-05,2.7211302949581295e-05,2.861891880456824e-05,2.455634057696443e-05,2.9616734536830336e-05,3.0712573789060116e-05,5e-05,0.0015082946047186852,0.0012349941534921527,0.0008612454403191805,0.00048578818677924573,0.00044049994903616607,0.0008109790505841374,0.0005943792057223618,0.0004154140187893063,0.0007939492352306843
23,3.919779192074202e-05,3.73453221982345e-05,3.5486649721860886e-05,5.058903116150759e-05,2.865472197299823e-05,3.301641845609993e-05,2.650550777616445e-05,3.39214202540461e-05,3.558960452210158e-05,5e-05,0.0010775489499792457,0.0008542375871911645,0.0007311902591027319,0.0004302147717680782,0.00033614953281357884,0.0006587124080397189,0.00047707330668345094,0.00035681042936630547,0.0006152421701699495
24,3.467224451014772e-05,3.24019965773914e-05,3.0447679819189943e-05,4.053104930790141e-05,2.5132092559942976e-05,3.0576626159017906e-05,2.47712159762159e-05,3.0943669116823e-05,3.1184568797471e-05,5e-05,0.001078086206689477,0.0008750347187742591,0.0006986836669966578,0.00043547380482777953,0.0003606757672969252,0.0006279575754888356,0.0004792741092387587,0.00033662901842035353,0.0006114768330007792
25,3.2912808819673955e-05,3.0511147997458465e-05,3.0150322345434688e-05,3.8905585824977607e-05,2.444286110403482e-05,2.7881258574780077e-05,2.2745727619621903e-05,2.871558717743028e-05,2.9533153792726807e-05,5e-05,0.001078090281225741,0.0008014083141461015,0.0006413253140635788,0.00040069734677672386,0.0003761123225558549,0.0007583002443425357,0.0005465378053486347,0.00037122046342119575,0.0006217114860191941
26,2.9140293918317184e-05,2.70101099886233e-05,2.5436145733692683e-05,3.3339154470013455e-05,2.1595773432636634e-05,2.4533905161661096e-05,2.1626210582326166e-05,2.640859929670114e-05,2.6136285669053905e-05,5e-05,0.0010833340929821134,0.0008760658092796803,0.0007031504064798355,0.0004003550566267222,0.0003514583804644644,0.0006591784185729921,0.0005083667347207665,0.0003674596955534071,0.0006186710670590401
27,2.791342012642417e-05,2.4636594389448874e-05,2.3968783352756873e-05,3.2044747058534995e-05,2.141010008926969e-05,2.4071696316241287e-05,1.9446028090897016e-05,2.5186716811731458e-05,2.4834756914060563e-05,2.5e-05,0.0012234842870384455,0.0010169772431254387,0.0007283539744094014,0.00042760578799061477,0.0003610317362472415,0.0006486870115622878,0.0004789118538610637,0.0003267338906880468,0.0006514732958748937
28,2.692313319130335e-05,2.4103599571390077e-05,2.3197615519165993e-05,3.075815402553417e-05,2.069496622425504e-05,2.2200918465387076e-05,1.8316137357032858e-05,2.3502152544097044e-05,2.3712089387117885e-05,2.5e-05,0.0011242108885198832,0.0009531612158752978,0.0007522133528254926,0.0004276202816981822,0.0003901912132278085,0.0007203260902315378,0.0005590342334471643,0.0004040284547954798,0.0006663482054136693
29,2.334153396077454e-05,2.1133928385097533e-05,2.081933598674368e-05,2.7313886675983667e-05,1.817890370148234e-05,1.9082639482803643e-05,1.635234548302833e-05,2.1310834199539386e-05,2.0941675757057965e-05,2.5e-05,0.0012159892357885838,0.0010721575235947967,0.0007874779403209686,0.0004458173061721027,0.000338811514666304,0.0006661562947556376,0.0004837701271753758,0.0003247220302000642,0.0006668627029284835
30,2.5508432372589596e-05,2.250886791443918e-05,2.2858119336888194e-05,3.068823571084067e-05,1.9108389096800238e-05,2.0827526896027848e-05,1.7402860976289958e-05,2.3665981643716805e-05,2.282105378981214e-05,2.5e-05,0.0010378925362601876,0.0007949501159600914,0.000652494200039655,0.0004102807433810085,0.00035096582723781466,0.0006480838055722415,0.00048245140351355076,0.0003505583154037595,0.0005909596220590174
31,2.571817640273366e-05,2.2897507733432576e-05,2.2676635126117617e-05,3.0058172342251055e-05,2.0537019736366346e-05,2.2035761503502727e-05,1.752820026013069e-05,2.2646992874797434e-05,2.301230597367976e-05,2.5e-05,0.000907026813365519,0.0007203968707472086,0.0006229599821381271,0.00039684816147200763,0.0003524942439980805,0.0006225106189958751,0.0004510962753556669,0.00031772488728165627,0.0005488822353072464
32,2.3903639885247685e-05,2.1018491679569706e-05,2.0199195205350406e-05,2.6781790438690223e-05,1.8510414520278573e-05,2.0513278286671266e-05,1.612275627849158e-05,2.0739260435220785e-05,2.0973602659069e-05,2.5e-05,0.0010318991262465715,0.00091327860718593,0.0007380007300525904,0.00039316306356340647,0.00030547208734788,0.0005867141298949718,0.0004579433589242399,0.00031866785138845444,0.0005931422929279506
33,2.2592124878428876e-05,1.992608122236561e-05,1.9277455066912808e-05,2.552124897192698e-05,1.796144169929903e-05,1.9787406927207485e-05,1.565829552419018e-05,1.9891856936737895e-05,2.007699185924139e-05,2.5e-05,0.0009022323647513986,0.0006799398106522858,0.0006135846488177776,0.0004621733969543129,0.00037091076956130564,0.0006183129153214395,0.0004661433631554246,0.00034050195245072246,0.0005567249609157443
34,2.3895556296338327e-05,2.0787836547242478e-05,2.033756027230993e-05,2.748578663158696e-05,1.8139640815206803e-05,2.047927955572959e-05,1.6720521671231836e-05,2.1401483536465093e-05,2.115595452778507e-05,2.5e-05,0.0009173508733510971,0.0006667542620562017,0.0005980122368782759,0.00044147251173853874,0.00036298809573054314,0.000665396626573056,0.00047238514525815845,0.0003509863745421171,0.0005594182875938714
35,2.4426961317658424e-05,2.1265492250677198e-05,2.016619691858068e-05,2.719096482906025e-05,1.8423032088321634e-05,2.1132314941496588e-05,1.7344675143249333e-05,2.1997338990331627e-05,2.1493362510227598e-05,2.5e-05,0.0009407629258930683,0.0007586111896671355,0.0006320599932223558,0.00042789557483047247,0.0003446960763540119,0.0006040091975592077,0.0004313409444876015,0.0002992138033732772,0.0005548236658796668
36,2.471407424309291e-05,2.1472236767294817e-05,2.125660830643028e-05,2.8710830520140007e-05,1.8772803741740063e-05,1.9708524632733315e-05,1.6460040569654666e-05,2.2139625798445195e-05,2.1654341253452003e-05,2.5e-05,0.001092755002900958,0.0009576449519954622,0.0007663255673833191,0.00040786986937746406,0.00034227478317916393,0.000616859644651413,0.0005026338039897382,0.00035008927807211876,0.0006295566563494503
37,2.128099004039541e-05,1.8745227862382308e-05,1.8218877812614664e-05,2.4928727725637145e-05,1.6895055523491465e-05,1.814304050640203e-05,1.4666487004433293e-05,1.9873619748977944e-05,1.9094008166575804e-05,1.25e-05,0.0010180731769651175,0.0007944151875562966,0.0006322580156847835,0.0003952261176891625,0.0003291386237833649,0.0006222336669452488,0.00042884398135356605,0.0002843766997102648,0.0005630707019008696
38,2.0986444724258035e-05,1.7783468138077296e-05,1.7303585991612636e-05,2.3367956600850448e-05,1.6291020074277185e-05,1.7685199054540135e-05,1.4299177564680576e-05,1.860413067333866e-05,1.829012398957275e-05,1.25e-05,0.0012055938132107258,0.0009098731679841876,0.0007179105887189507,0.0004451106651686132,0.00038488765130750835,0.0007625907892361283,0.0005641512107104063,0.0003983098140452057,0.0006735534989275038
39,2.0361458155093715e-05,1.820219767978415e-05,1.8113860278390348e-05,2.3831071302993223e-05,1.6517104086233303e-05,1.7976444723899476e-05,1.4301551345852204e-05,1.863074066932313e-05,1.8491800801712088e-05,1.25e-05,0.0010697825346142054,0.0009676875197328627,0.00076503143645823,0.0003552039561327547,0.0002779422211460769,0.0005254507996141911,0.0003971749683842063,0.0002752672880887985,0.0005791925941593945
40,2.0918125301250257e-05,1.8389206161373295e-05,1.8080874724546447e-05,2.3907390641397797e-05,1.6236504961852916e-05,1.7873271644930355e-05,1.4789189663133584e-05,1.9157650967827067e-05,1.866902493929956e-05,1.25e-05,0.001142764464020729,0.0009375381050631404,0.0007413260755129158,0.00043725804425776005,0.00035432889126241207,0.0006714783376082778,0.0004909335402771831,0.0003540853795129806,0.0006412140792235732
41,2.1618028767989017e-05,1.9219500245526433e-05,1.8707080016611144e-05,2.437117655063048e-05,1.6508143744431436e-05,1.874241752375383e-05,1.546864223200828e-05,2.008097908401396e-05,1.933949715748895e-05,1.25e-05,0.0010510996216908097,0.0008802260854281485,0.0006646960391663015,0.0004217887471895665,0.0003385438467375934,0.0006003857124596834,0.00042302795918658376,0.0002804613905027509,0.0005825286498293281
